Date,Day,Slot Time,Venue,Court,Status,Price,Last checked
2026-09-18,Fri,10:00 pm to 10:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,10:30 pm to 11:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,3:00 pm to 3:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 15:02
2026-09-18,Fri,3:30 pm to 4:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,4:00 pm to 4:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:30 pm to 5:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,5:00 pm to 5:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 12:36
2026-09-18,Fri,5:30 pm to 6:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,150,18 Sep 12:36
2026-09-18,Fri,6:00 pm to 6:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,200,18 Sep 12:36
2026-09-18,Fri,6:30 pm to 7:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,200,18 Sep 12:36
2026-09-18,Fri,7:00 pm to 7:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,7:30 pm to 8:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,8:00 pm to 8:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,8:30 pm to 9:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,9:00 pm to 9:30 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,9:30 pm to 10:00 pm,PlayAll BSIC Noida 46,Court 3,Not Booked,300,18 Sep 17:04
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll MPS Noida 11,Court 1,Not Booked,175,18 Sep 17:04
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll MPS Noida 11,Court 1,Not Booked,175,18 Sep 17:04
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll MPS Noida 11,Court 1,Not Booked,200,18 Sep 17:04
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll MPS Noida 11,Court 2,Not Booked,175,18 Sep 17:30
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll MPS Noida 11,Court 2,Not Booked,175,18 Sep 17:30
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 16:30
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll MPS Noida 11,Court 2,Not Booked,200,18 Sep 16:30
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll MPS Noida 11,Court 3,Not Booked,175,18 Sep 17:30
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll MPS Noida 11,Court 3,Not Booked,175,18 Sep 17:30
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll MPS Noida 11,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 105,Court 1,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 105,Court 1,Not Booked,200,18 Sep 16:06
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 105,Court 1,Not Booked,200,18 Sep 16:06
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll Noida 105,Court 1,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 15:02
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 105,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 105,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 105,Court 2,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll Noida 105,Court 2,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 15:02
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 105,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 105,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 105,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll Noida 105,Court 3,Not Booked,300,18 Sep 17:30
2026-09-18,Fri,10:00 am to 11:00 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 10:31
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,10:30 am to 11:30 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 11:03
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,11:00 am to 12:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 73,Court 1,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,11:30 am to 12:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 73,Court 1,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,12:00 pm to 1:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 12:36
2026-09-18,Fri,12:30 pm to 1:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,1:00 pm to 2:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,1:30 pm to 2:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 14:06
2026-09-18,Fri,2:00 pm to 3:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 14:31
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 14:31
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 16:06
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 am to 6:00 am,PlayAll Noida 73,Court 1,Not Booked,100,18 Sep 04:28
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 am to 6:30 am,PlayAll Noida 73,Court 1,Not Booked,100,18 Sep 04:28
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 am to 7:00 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 06:12
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,6:30 am to 7:30 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 07:04
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:00 am to 8:00 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 07:29
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:30 am to 8:30 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 07:29
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,8:00 am to 9:00 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 08:29
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,8:30 am to 9:30 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 09:04
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,9:00 am to 10:00 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 09:29
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,9:30 am to 10:30 am,PlayAll Noida 73,Court 1,Not Booked,150,18 Sep 10:04
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll Noida 73,Court 1,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,10:00 am to 11:00 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 10:31
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,10:30 am to 11:30 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 11:03
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,11:00 am to 12:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 73,Court 2,Not Booked,200,18 Sep 15:30
2026-09-18,Fri,11:30 am to 12:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 73,Court 2,Not Booked,200,18 Sep 15:30
2026-09-18,Fri,12:00 pm to 1:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,12:30 pm to 1:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,1:00 pm to 2:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 13:30
2026-09-18,Fri,1:30 pm to 2:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 14:06
2026-09-18,Fri,2:00 pm to 3:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 14:06
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 15:02
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 am to 6:00 am,PlayAll Noida 73,Court 2,Not Booked,100,18 Sep 05:29
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 am to 6:30 am,PlayAll Noida 73,Court 2,Not Booked,100,18 Sep 05:29
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 am to 7:00 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 06:35
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,6:30 am to 7:30 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 06:35
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:00 am to 8:00 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 07:29
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:30 am to 8:30 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 08:04
2026-09-18,Fri,7:30 pm to 8:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,8:00 am to 9:00 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 08:29
2026-09-18,Fri,8:00 pm to 9:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,8:30 am to 9:30 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 09:04
2026-09-18,Fri,8:30 pm to 9:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,9:00 am to 10:00 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 09:29
2026-09-18,Fri,9:00 pm to 10:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,9:30 am to 10:30 am,PlayAll Noida 73,Court 2,Not Booked,150,18 Sep 10:04
2026-09-18,Fri,9:30 pm to 10:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,10:00 am to 11:00 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 10:04
2026-09-18,Fri,10:00 pm to 11:00 pm,PlayAll Noida 73,Court 3,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,10:30 am to 11:30 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 11:03
2026-09-18,Fri,10:30 pm to 11:30 pm,PlayAll Noida 73,Court 3,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,11:00 am to 12:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:00 pm to 12:00 am,PlayAll Noida 73,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,11:30 am to 12:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 11:31
2026-09-18,Fri,11:30 pm to 12:30 am,PlayAll Noida 73,Court 3,Not Booked,200,18 Sep 17:30
2026-09-18,Fri,12:00 pm to 1:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 12:09
2026-09-18,Fri,12:30 pm to 1:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 13:04
2026-09-18,Fri,1:00 pm to 2:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 13:30
2026-09-18,Fri,1:30 pm to 2:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 14:06
2026-09-18,Fri,2:00 pm to 3:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 14:31
2026-09-18,Fri,2:30 pm to 3:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 14:31
2026-09-18,Fri,3:00 pm to 4:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,3:30 pm to 4:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 15:30
2026-09-18,Fri,4:00 pm to 5:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 16:30
2026-09-18,Fri,4:30 pm to 5:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 17:04
2026-09-18,Fri,5:00 am to 6:00 am,PlayAll Noida 73,Court 3,Not Booked,100,18 Sep 05:29
2026-09-18,Fri,5:00 pm to 6:00 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,5:30 am to 6:30 am,PlayAll Noida 73,Court 3,Not Booked,100,18 Sep 05:29
2026-09-18,Fri,5:30 pm to 6:30 pm,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 17:30
2026-09-18,Fri,6:00 am to 7:00 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 06:12
2026-09-18,Fri,6:00 pm to 7:00 pm,PlayAll Noida 73,Court 3,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,6:30 am to 7:30 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 06:35
2026-09-18,Fri,6:30 pm to 7:30 pm,PlayAll Noida 73,Court 3,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:00 am to 8:00 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 07:29
2026-09-18,Fri,7:00 pm to 8:00 pm,PlayAll Noida 73,Court 3,Not Booked,250,18 Sep 17:30
2026-09-18,Fri,7:30 am to 8:30 am,PlayAll Noida 73,Court 3,Not Booked,150,18 Sep 07:29
